学生学院,年级,班级,预警级别,学号,不及格课程总学分,不及格门次
物理与电子工程学院,2017,0505171,蓝色预警,050517104,4,1
物理与电子工程学院,2017,0505171,黄色预警,050517105,12,3
物理与电子工程学院,2017,0505171,蓝色预警,050517111,4,1
物理与电子工程学院,2017,0505171,橙色预警,050517118,16,5
物理与电子工程学院,2017,0505171,蓝色预警,050517120,4,1
物理与电子工程学院,2017,0505171,蓝色预警,050517127,4,1
物理与电子工程学院,2017,0505171,黄色预警,050517128,8,2
物理与电子工程学院,2017,0505171,红色预警,050517129,30,8
物理与电子工程学院,2017,0505171,黄色预警,050517132,11,3
物理与电子工程学院,2017,0505172,黄色预警,050515209,13,4
物理与电子工程学院,2017,0505172,蓝色预警,050517201,4,1
物理与电子工程学院,2017,0505172,橙色预警,050517206,20,5
物理与电子工程学院,2017,0505172,黄色预警,050517209,12,3
物理与电子工程学院,2017,0505172,蓝色预警,050517210,4,1
物理与电子工程学院,2017,0505172,蓝色预警,050517217,4,1
物理与电子工程学院,2017,0505172,黄色预警,050517219,16,4
物理与电子工程学院,2017,0505172,红色预警,050517220,26,7
物理与电子工程学院,2017,0505172,橙色预警,050517226,23,7
物理与电子工程学院,2017,0505172,黄色预警,050517227,7,3
物理与电子工程学院,2017,0505172,黄色预警,050517229,8,2
物理与电子工程学院,2017,0505172,黄色预警,050517231,8,2
物理与电子工程学院,2017,0505172,红色预警,050517232,28,8
物理与电子工程学院,2017,0505172,橙色预警,050517233,19,5
物理与电子工程学院,2017,0505172,黄色预警,050517234,11,3
物理与电子工程学院,2017,0505172,蓝色预警,050517237,6,1
物理与电子工程学院,2017,0505173,蓝色预警,050517306,3,1
物理与电子工程学院,2017,0505173,红色预警,050517307,51,14
物理与电子工程学院,2017,0505173,红色预警,050517309,34,10
物理与电子工程学院,2017,0505173,蓝色预警,050517310,4,1
物理与电子工程学院,2017,0505173,蓝色预警,050517311,4,1
物理与电子工程学院,2017,0505173,蓝色预警,050517314,4,1
物理与电子工程学院,2017,0505173,蓝色预警,050517318,4,1
物理与电子工程学院,2017,0505173,红色预警,050517323,27,7
物理与电子工程学院,2017,0505173,红色预警,050517324,24,6
物理与电子工程学院,2017,0505173,红色预警,050517335,40,10
物理与电子工程学院,2017,0505173,蓝色预警,050517338,4,1
物理与电子工程学院,2017,0561171,黄色预警,056117101,7,2
物理与电子工程学院,2017,0561171,蓝色预警,056117104,2,1
物理与电子工程学院,2017,0561171,蓝色预警,056117105,2,1
物理与电子工程学院,2017,0561171,蓝色预警,056117107,3,1
物理与电子工程学院,2017,0561171,蓝色预警,056117108,2,1
物理与电子工程学院,2017,0561171,蓝色预警,056117111,1,1
物理与电子工程学院,2017,0561171,黄色预警,056117112,8,3
物理与电子工程学院,2017,0561171,橙色预警,056117113,15,5
物理与电子工程学院,2017,0561171,蓝色预警,056117114,5,1
物理与电子工程学院,2017,0561171,蓝色预警,056117116,2,1
物理与电子工程学院,2017,0561171,黄色预警,056117118,7,3
物理与电子工程学院,2017,0561171,蓝色预警,056117119,2,1
物理与电子工程学院,2017,0561171,蓝色预警,056117122,2,1
物理与电子工程学院,2017,0561171,黄色预警,056117123,7,2
物理与电子工程学院,2017,0561171,黄色预警,056117124,7,3
物理与电子工程学院,2017,0561171,黄色预警,056117126,10,3
物理与电子工程学院,2017,0561171,蓝色预警,056117143,2,1
物理与电子工程学院,2017,0561171,蓝色预警,056117146,1,1
物理与电子工程学院,2017,0561171,蓝色预警,056117149,3,1
物理与电子工程学院,2017,Z051171,黄色预警,Z05117101,6,2
物理与电子工程学院,2017,Z051171,蓝色预警,Z05117104,4,1
物理与电子工程学院,2017,Z051171,蓝色预警,Z05117107,4,1
物理与电子工程学院,2017,Z051171,黄色预警,Z05117109,8,2
物理与电子工程学院,2017,Z051171,蓝色预警,Z05117111,4,1
物理与电子工程学院,2017,Z051171,黄色预警,Z05117114,6,2
物理与电子工程学院,2017,Z051171,蓝色预警,Z05117121,4,1
物理与电子工程学院,2017,Z051171,黄色预警,Z05117122,5,2
物理与电子工程学院,2017,Z051171,黄色预警,Z05117123,11,3
物理与电子工程学院,2017,Z051171,蓝色预警,Z05117125,3,1
物理与电子工程学院,2017,Z051171,红色预警,Z05117126,48,13
物理与电子工程学院,2017,Z051171,黄色预警,Z05117127,7,2
物理与电子工程学院,2017,Z051171,黄色预警,Z05117128,14,4
物理与电子工程学院,2017,Z051171,黄色预警,Z05117131,6,2
物理与电子工程学院,2017,Z051171,蓝色预警,Z05117136,3,1
物理与电子工程学院,2017,Z051171,黄色预警,Z05117140,7,2
物理与电子工程学院,2017,Z051172,黄色预警,Z05116105,9,3
物理与电子工程学院,2017,Z051172,蓝色预警,Z05117203,3,1
物理与电子工程学院,2017,Z051172,黄色预警,Z05117205,7,2
物理与电子工程学院,2017,Z051172,红色预警,Z05117209,52.5,15
物理与电子工程学院,2017,Z051172,红色预警,Z05117211,24,7
物理与电子工程学院,2017,Z051172,黄色预警,Z05117212,11,3
物理与电子工程学院,2017,Z051172,橙色预警,Z05117213,15,6
物理与电子工程学院,2017,Z051172,橙色预警,Z05117216,20,6
物理与电子工程学院,2017,Z051172,黄色预警,Z05117217,5,2
物理与电子工程学院,2017,Z051172,黄色预警,Z05117218,14,4
物理与电子工程学院,2017,Z051172,蓝色预警,Z05117219,3,1
物理与电子工程学院,2017,Z051172,蓝色预警,Z05117220,4,1
物理与电子工程学院,2017,Z051172,黄色预警,Z05117222,13,4
物理与电子工程学院,2017,Z051172,橙色预警,Z05117224,19,6
物理与电子工程学院,2017,Z051172,橙色预警,Z05117225,17,5
物理与电子工程学院,2017,Z051172,黄色预警,Z05117226,6,2
物理与电子工程学院,2017,Z051172,橙色预警,Z05117227,17,5
物理与电子工程学院,2017,Z051172,蓝色预警,Z05117229,3,1
物理与电子工程学院,2017,Z051172,黄色预警,Z05117230,11,3
物理与电子工程学院,2017,Z051172,黄色预警,Z05117231,12,4
物理与电子工程学院,2017,Z051172,红色预警,Z05117233,30,10
物理与电子工程学院,2017,Z051172,黄色预警,Z05117234,12,4
物理与电子工程学院,2017,Z051172,黄色预警,Z05117235,7,2
物理与电子工程学院,2017,Z051172,黄色预警,Z05117240,12,3
物理与电子工程学院,2017,Z051172,黄色预警,Z05117241,13,4
物理与电子工程学院,2017,Z052171,蓝色预警,050116135,1,1
物理与电子工程学院,2017,Z052171,蓝色预警,Z05217106,2,1
物理与电子工程学院,2017,Z052171,黄色预警,Z05217107,5,2
物理与电子工程学院,2017,Z052171,橙色预警,Z05217114,21,6
物理与电子工程学院,2017,Z052171,红色预警,Z05217115,25,7
物理与电子工程学院,2017,Z052171,蓝色预警,Z05217116,3,1
物理与电子工程学院,2017,Z052171,黄色预警,Z05217118,6,2
物理与电子工程学院,2017,Z052171,橙色预警,Z05217120,17,6
物理与电子工程学院,2017,Z052171,红色预警,Z05217121,27,9
物理与电子工程学院,2017,Z052171,黄色预警,Z05217122,5,2
物理与电子工程学院,2017,Z052171,橙色预警,Z05217125,16,6
物理与电子工程学院,2017,Z052171,红色预警,Z05217126,24,7
物理与电子工程学院,2017,Z052171,黄色预警,Z05217129,14,4
物理与电子工程学院,2017,Z052171,黄色预警,Z05217131,7,3
物理与电子工程学院,2017,Z052171,黄色预警,Z05217134,5,2
物理与电子工程学院,2017,Z052171,黄色预警,Z05217136,12,3
物理与电子工程学院,2017,Z052171,蓝色预警,Z05217137,2,1
物理与电子工程学院,2017,Z052171,蓝色预警,Z05217139,3,1
物理与电子工程学院,2017,Z052172,黄色预警,Z05217201,4,2
物理与电子工程学院,2017,Z052172,蓝色预警,Z05217204,4,1
物理与电子工程学院,2017,Z052172,蓝色预警,Z05217206,2,1
物理与电子工程学院,2017,Z052172,蓝色预警,Z05217209,3,1
物理与电子工程学院,2017,Z052172,黄色预警,Z05217210,5,2
物理与电子工程学院,2017,Z052172,黄色预警,Z05217211,11,3
物理与电子工程学院,2017,Z052172,黄色预警,Z05217213,12,3
物理与电子工程学院,2017,Z052172,黄色预警,Z05217216,5,2
物理与电子工程学院,2017,Z052172,黄色预警,Z05217220,13,4
物理与电子工程学院,2017,Z052172,蓝色预警,Z05217221,1,1
物理与电子工程学院,2017,Z052172,蓝色预警,Z05217223,4,1
物理与电子工程学院,2017,Z052172,黄色预警,Z05217225,7,2
物理与电子工程学院,2017,Z052172,黄色预警,Z05217226,8,2
物理与电子工程学院,2017,Z052172,黄色预警,Z05217227,13,3
物理与电子工程学院,2017,Z052172,黄色预警,Z05217228,6,2
物理与电子工程学院,2017,Z052172,橙色预警,Z05217229,18,5
物理与电子工程学院,2017,Z052172,黄色预警,Z05217238,8,2
物理与电子工程学院,2018,0502181,黄色预警,050218106,9,2
物理与电子工程学院,2018,0502181,黄色预警,050218109,15,4
物理与电子工程学院,2018,0502181,红色预警,050218112,29,8
物理与电子工程学院,2018,0502181,黄色预警,050218113,16,4
物理与电子工程学院,2018,0502181,蓝色预警,050218121,4,1
物理与电子工程学院,2018,0502181,黄色预警,050218124,16,4
物理与电子工程学院,2018,0502181,黄色预警,050218125,12,3
物理与电子工程学院,2018,0502181,黄色预警,050218126,13,4
物理与电子工程学院,2018,0502181,橙色预警,050218128,21,5
物理与电子工程学院,2018,0502181,黄色预警,050218131,6,2
物理与电子工程学院,2018,0502181,黄色预警,050218132,11,3
物理与电子工程学院,2018,0502181,黄色预警,050218133,8,2
物理与电子工程学院,2018,0502181,黄色预警,050218134,11,3
物理与电子工程学院,2018,0502182,蓝色预警,050218201,2,1
物理与电子工程学院,2018,0502182,黄色预警,050218202,11,3
物理与电子工程学院,2018,0502182,蓝色预警,050218203,2,1
物理与电子工程学院,2018,0502182,蓝色预警,050218204,4,1
物理与电子工程学院,2018,0502182,黄色预警,050218207,8,2
物理与电子工程学院,2018,0502182,蓝色预警,050218211,4,1
物理与电子工程学院,2018,0502182,蓝色预警,050218212,4,1
物理与电子工程学院,2018,0502182,黄色预警,050218213,9,2
物理与电子工程学院,2018,0502182,蓝色预警,050218216,5,1
物理与电子工程学院,2018,0502182,黄色预警,050218217,7,2
物理与电子工程学院,2018,0502182,蓝色预警,050218219,4,1
物理与电子工程学院,2018,0502182,蓝色预警,050218222,4,1
物理与电子工程学院,2018,0502182,黄色预警,050218224,10,3
物理与电子工程学院,2018,0502182,蓝色预警,050218225,2,1
物理与电子工程学院,2018,0502182,黄色预警,050218226,13,3
物理与电子工程学院,2018,0502182,蓝色预警,050218229,3,1
物理与电子工程学院,2018,0502182,蓝色预警,050218230,2,1
物理与电子工程学院,2018,0502182,黄色预警,050218231,6,2
物理与电子工程学院,2018,0502182,黄色预警,050218232,11,3
物理与电子工程学院,2018,0502182,蓝色预警,050218234,4,1
物理与电子工程学院,2018,0505181,蓝色预警,050518106,4,1
物理与电子工程学院,2018,0505181,蓝色预警,050518113,1,1
物理与电子工程学院,2018,0505181,黄色预警,050518114,8,3
物理与电子工程学院,2018,0505181,蓝色预警,050518118,4,1
物理与电子工程学院,2018,0505181,黄色预警,050518124,6,2
物理与电子工程学院,2018,0505181,蓝色预警,050518131,4,1
物理与电子工程学院,2018,0505181,蓝色预警,050518135,4,1
物理与电子工程学院,2018,0505182,黄色预警,050518201,5,2
物理与电子工程学院,2018,0505182,蓝色预警,050518202,4,1
物理与电子工程学院,2018,0505182,黄色预警,050518204,9,2
物理与电子工程学院,2018,0505182,蓝色预警,050518207,4,1
物理与电子工程学院,2018,0505182,蓝色预警,050518208,4,1
物理与电子工程学院,2018,0505182,红色预警,050518209,25,6
物理与电子工程学院,2018,0505182,橙色预警,050518210,22,6
物理与电子工程学院,2018,0505182,黄色预警,050518211,5,2
物理与电子工程学院,2018,0505182,蓝色预警,050518212,2,1
物理与电子工程学院,2018,0505182,蓝色预警,050518216,2,1
物理与电子工程学院,2018,0505182,黄色预警,050518217,11,3
物理与电子工程学院,2018,0505182,蓝色预警,050518218,2,1
物理与电子工程学院,2018,0505182,蓝色预警,050518219,2,1
物理与电子工程学院,2018,0505182,蓝色预警,050518220,4,1
物理与电子工程学院,2018,0505182,红色预警,050518221,27,7
物理与电子工程学院,2018,0505182,红色预警,050518223,28,9
物理与电子工程学院,2018,0505182,蓝色预警,050518225,2,1
物理与电子工程学院,2018,0505182,蓝色预警,050518226,2,1
物理与电子工程学院,2018,0505182,蓝色预警,050518227,4,1
物理与电子工程学院,2018,0505182,蓝色预警,050518228,2,1
物理与电子工程学院,2018,0505182,黄色预警,050518229,13,4
物理与电子工程学院,2018,0505182,橙色预警,050518232,17,5
物理与电子工程学院,2018,0528181,蓝色预警,052818102,3,1
物理与电子工程学院,2018,0528181,黄色预警,052818103,8,2
物理与电子工程学院,2018,0528181,蓝色预警,052818105,3,1
物理与电子工程学院,2018,0528181,黄色预警,052818106,6.5,2
物理与电子工程学院,2018,0528181,蓝色预警,052818107,3,1
物理与电子工程学院,2018,0528181,黄色预警,052818108,8.5,2
物理与电子工程学院,2018,0528181,黄色预警,052818111,17.5,4
物理与电子工程学院,2018,0528181,黄色预警,052818115,10,2
物理与电子工程学院,2018,0528181,黄色预警,052818117,8,2
物理与电子工程学院,2018,0528181,橙色预警,052818118,20.5,5
物理与电子工程学院,2018,0528181,黄色预警,052818120,11.5,3
物理与电子工程学院,2018,0528181,红色预警,052818121,33.5,10
物理与电子工程学院,2018,0528181,蓝色预警,052818122,3,1
物理与电子工程学院,2018,0528181,黄色预警,052818123,8,2
物理与电子工程学院,2018,0528181,蓝色预警,052818125,3,1
物理与电子工程学院,2018,0528181,黄色预警,052818126,7,2
物理与电子工程学院,2018,0528181,蓝色预警,052818127,0.5,1
物理与电子工程学院,2018,0528181,橙色预警,052818128,20,5
物理与电子工程学院,2018,0528181,黄色预警,052818129,6.5,2
物理与电子工程学院,2018,0528181,蓝色预警,052818130,3,1
物理与电子工程学院,2018,0528181,橙色预警,052818131,23.5,6
物理与电子工程学院,2018,0528181,蓝色预警,052818132,3.5,1
物理与电子工程学院,2018,0528181,黄色预警,052818134,6.5,2
物理与电子工程学院,2018,0528181,黄色预警,052818135,11.5,3
物理与电子工程学院,2018,0528181,黄色预警,052818137,10,2
物理与电子工程学院,2018,0528181,蓝色预警,052818138,5,1
物理与电子工程学院,2018,0528181,蓝色预警,052818140,5,1
物理与电子工程学院,2018,0528182,蓝色预警,052818204,5,1
物理与电子工程学院,2018,0528182,蓝色预警,052818208,4,1
物理与电子工程学院,2018,0528182,蓝色预警,052818210,5,1
物理与电子工程学院,2018,0528182,蓝色预警,052818214,5,1
物理与电子工程学院,2018,0528182,蓝色预警,052818215,0.5,1
物理与电子工程学院,2018,0528182,蓝色预警,052818216,4,1
物理与电子工程学院,2018,0528182,蓝色预警,052818217,5,1
物理与电子工程学院,2018,0528182,蓝色预警,052818218,5,1
物理与电子工程学院,2018,0528182,蓝色预警,052818219,5,1
物理与电子工程学院,2018,0528182,黄色预警,052818223,10.5,3
